GameID,Team,OpposingTeam,WinLoss,GoalsScored,GoalsConceded,GameType,GameDate,Stadium,City,Country,Year
101,France,Mexico ,W,4,1,Group,07/13/30, Estadio Pocitos, Montevideo,Uruguay,1930
101,Mexico ,France,L,1,4,Group,07/13/30, Estadio Pocitos, Montevideo,Uruguay,1930
102,United States,Belgium ,W,3,0,Group,07/13/30, Estadio Parque Central, Montevideo,Uruguay,1930
102,Belgium ,United States,L,0,3,Group,07/13/30, Estadio Parque Central, Montevideo,Uruguay,1930
103,Yugoslavia,Brazil ,W,2,1,Group,07/14/30, Estadio Parque Central, Montevideo,Uruguay,1930
103,Brazil ,Yugoslavia,L,1,2,Group,07/14/30, Estadio Parque Central, Montevideo,Uruguay,1930
104,Romania,Peru ,W,3,1,Group,07/14/30, Estadio Pocitos, Montevideo,Uruguay,1930
104,Peru ,Romania,L,1,3,Group,07/14/30, Estadio Pocitos, Montevideo,Uruguay,1930
105,Argentina,France ,W,1,0,Group,07/15/30, Estadio Parque Central, Montevideo,Uruguay,1930
105,France ,Argentina,L,0,1,Group,07/15/30, Estadio Parque Central, Montevideo,Uruguay,1930
106,Chile,Mexico ,W,3,0,Group,07/16/30, Estadio Parque Central, Montevideo,Uruguay,1930
106,Mexico ,Chile,L,0,3,Group,07/16/30, Estadio Parque Central, Montevideo,Uruguay,1930
107,Yugoslavia,Bolivia ,W,4,0,Group,07/17/30, Estadio Parque Central, Montevideo,Uruguay,1930
107,Bolivia ,Yugoslavia,L,0,4,Group,07/17/30, Estadio Parque Central, Montevideo,Uruguay,1930
108,United States,Paraguay ,W,3,0,Group,07/17/30, Estadio Parque Central, Montevideo,Uruguay,1930
108,Paraguay ,United States,L,0,3,Group,07/17/30, Estadio Parque Central, Montevideo,Uruguay,1930
109,Uruguay,Peru ,W,1,0,Group,07/18/30, Estadio Centenario, Montevideo,Uruguay,1930
109,Peru ,Uruguay,L,0,1,Group,07/18/30, Estadio Centenario, Montevideo,Uruguay,1930
110,Chile,France ,W,1,0,Group,07/19/30, Estadio Centenario, Montevideo,Uruguay,1930
110,France ,Chile,L,0,1,Group,07/19/30, Estadio Centenario, Montevideo,Uruguay,1930
111,Argentina,Mexico ,W,6,3,Group,07/19/30, Estadio Centenario, Montevideo,Uruguay,1930
111,Mexico ,Argentina,L,3,6,Group,07/19/30, Estadio Centenario, Montevideo,Uruguay,1930
112,Brazil,Bolivia ,W,4,0,Group,07/20/30, Estadio Centenario, Montevideo,Uruguay,1930
112,Bolivia ,Brazil,L,0,4,Group,07/20/30, Estadio Centenario, Montevideo,Uruguay,1930
113,Paraguay,Belgium ,W,1,0,Group,07/20/30, Estadio Centenario, Montevideo,Uruguay,1930
113,Belgium ,Paraguay,L,0,1,Group,07/20/30, Estadio Centenario, Montevideo,Uruguay,1930
114,Uruguay,Romania ,W,4,0,Group,07/21/30, Estadio Centenario, Montevideo,Uruguay,1930
114,Romania ,Uruguay,L,0,4,Group,07/21/30, Estadio Centenario, Montevideo,Uruguay,1930
115,Argentina,Chile ,W,3,1,Group,07/22/30, Estadio Centenario, Montevideo,Uruguay,1930
115,Chile ,Argentina,L,1,3,Group,07/22/30, Estadio Centenario, Montevideo,Uruguay,1930
116,Argentina,United States ,W,6,1,Semi Final,07/26/30, Estadio Centenario, Montevideo,Uruguay,1930
116,United States ,Argentina,L,1,6,Semi Final,07/26/30, Estadio Centenario, Montevideo,Uruguay,1930
117,Uruguay,Yugoslavia ,W,6,1,Semi Final,07/27/30, Estadio Centenario, Montevideo,Uruguay,1930
117,Yugoslavia ,Uruguay,L,1,6,Semi Final,07/27/30, Estadio Centenario, Montevideo,Uruguay,1930
118,Uruguay,Argentina ,W,4,2,Final,07/30/30, Estadio Centenario, Montevideo,Uruguay,1930
118,Argentina ,Uruguay,L,2,4,Final,07/30/30, Estadio Centenario, Montevideo,Uruguay,1930
201,Sweden,Argentina ,W,3,2,Group,05/27/34, Stadio Littoriale, Bologna,Italy,1934
201,Argentina ,Sweden,L,2,3,Group,05/27/34, Stadio Littoriale, Bologna,Italy,1934
202,Austria,France ,W,3,2,Group,05/27/34, Stadio Benito Mussolini, Turin,Italy,1934
202,France ,Austria,L,2,3,Group,05/27/34, Stadio Benito Mussolini, Turin,Italy,1934
203,Germany,Belgium ,W,5,2,Group,05/27/34, Stadio Giovanni Berta, Florence,Italy,1934
203,Belgium ,Germany,L,2,5,Group,05/27/34, Stadio Giovanni Berta, Florence,Italy,1934
204,Spain,Brazil ,W,3,1,Group,05/27/34, Stadio Luigi Ferraris, Genoa,Italy,1934
204,Brazil ,Spain,L,1,3,Group,05/27/34, Stadio Luigi Ferraris, Genoa,Italy,1934
205,Hungary,Egypt ,W,4,2,Group,05/27/34, Stadio Giorgio Ascarelli, Naples,Italy,1934
205,Egypt ,Hungary,L,2,4,Group,05/27/34, Stadio Giorgio Ascarelli, Naples,Italy,1934
206,Switzerland,Netherlands ,W,3,2,Group,05/27/34, Stadio San Siro, Milan,Italy,1934
206,Netherlands ,Switzerland,L,2,3,Group,05/27/34, Stadio San Siro, Milan,Italy,1934
207,Italy,United States ,W,7,1,Group,05/27/34, Stadio Nazionale PNF, Rome,Italy,1934
207,United States ,Italy,L,1,7,Group,05/27/34, Stadio Nazionale PNF, Rome,Italy,1934
208,Czechoslovakia,Romania ,W,2,1,Group,05/27/34, Stadio Littorio, Trieste,Italy,1934
208,Romania ,Czechoslovakia,L,1,2,Group,05/27/34, Stadio Littorio, Trieste,Italy,1934
209,Czechoslovakia,Switzerland ,W,3,2,Quarter Final,05/31/34, Stadio Benito Mussolini, Turin,Italy,1934
209,Switzerland ,Czechoslovakia,L,2,3,Quarter Final,05/31/34, Stadio Benito Mussolini, Turin,Italy,1934
210,Germany,Sweden ,W,2,1,Quarter Final,05/31/34, Stadio San Siro, Milan,Italy,1934
210,Sweden ,Germany,L,1,2,Quarter Final,05/31/34, Stadio San Siro, Milan,Italy,1934
211,Italy,Spain ,T,1,1,Quarter Final,05/31/34, Stadio Giovanni Berta, Florence,Italy,1934
211,Spain ,Italy,T,1,1,Quarter Final,05/31/34, Stadio Giovanni Berta, Florence,Italy,1934
212,Austria,Hungary ,W,2,1,Quarter Final,05/31/34, Stadio Littoriale, Bologna,Italy,1934
212,Hungary ,Austria,L,1,2,Quarter Final,05/31/34, Stadio Littoriale, Bologna,Italy,1934
213,Italy,Spain ,W,1,0,Quarter Final,06/01/34, Stadio Giovanni Berta, Florence,Italy,1934
213,Spain ,Italy,L,0,1,Quarter Final,06/01/34, Stadio Giovanni Berta, Florence,Italy,1934
214,Italy,Austria ,W,1,0,Semi Final,06/03/34, Stadio San Siro, Milan,Italy,1934
214,Austria ,Italy,L,0,1,Semi Final,06/03/34, Stadio San Siro, Milan,Italy,1934
215,Czechoslovakia,Germany ,W,3,1,Semi Final,06/03/34, Stadio Nazionale PNF, Rome,Italy,1934
215,Germany ,Czechoslovakia,L,1,3,Semi Final,06/03/34, Stadio Nazionale PNF, Rome,Italy,1934
216,Germany,Austria ,W,3,2,Third Place,06/07/34, Stadio Giorgio Ascarelli, Naples,Italy,1934
216,Austria ,Germany,L,2,3,Third Place,06/07/34, Stadio Giorgio Ascarelli, Naples,Italy,1934
217,Italy,Czechoslovakia ,W,2,1,Final,06/10/34, Stadio Nazionale PNF, Rome,Italy,1934
217,Czechoslovakia ,Italy,L,1,2,Final,06/10/34, Stadio Nazionale PNF, Rome,Italy,1934
301,Switzerland,Germany,T,1,1,Group,06/04/38, Parc des Princes, Paris,France,1938
301,Germany,Switzerland,T,1,1,Group,06/04/38, Parc des Princes, Paris,France,1938
302,Hungary,Dutch East Indies,W,6,0,Group,06/05/38, Vélodrome Municipal, Reims,France,1938
302,Dutch East Indies,Hungary,L,0,6,Group,06/05/38, Vélodrome Municipal, Reims,France,1938
303,France,Belgium,W,3,1,Group,06/05/38, Stade Olympique de Colombes, Paris,France,1938
303,Belgium,France,L,1,3,Group,06/05/38, Stade Olympique de Colombes, Paris,France,1938
304,Cuba,Romania,T,3,3,Group,06/05/38, Stade Chapou, Toulouse,France,1938
304,Romania,Cuba,T,3,3,Group,06/05/38, Stade Chapou, Toulouse,France,1938
305,Italy,Norway,W,2,1,Group,06/05/38, Stade Vélodrome, Marseille,France,1938
305,Norway,Italy,L,1,2,Group,06/05/38, Stade Vélodrome, Marseille,France,1938
306,Brazil,Poland,W,6,5,Group,06/05/38, Stade de la Meinau, Strasbourg,France,1938
306,Poland,Brazil,L,5,6,Group,06/05/38, Stade de la Meinau, Strasbourg,France,1938
307,Czechoslovakia,Netherlands,W,3,0,Group,06/05/38, Stade municipal, Le Havre,France,1938
307,Netherlands,Czechoslovakia,L,0,3,Group,06/05/38, Stade municipal, Le Havre,France,1938
308,Cuba,Romania,W,2,1,Group,06/09/38, Stade Chapou, Toulouse,France,1938
308,Romania,Cuba,L,1,2,Group,06/09/38, Stade Chapou, Toulouse,France,1938
309,Germany,Switzerland,L,2,4,Group,06/09/38, Parc des Princes, Paris,France,1938
309,Switzerland,Germany,W,4,2,Group,06/09/38, Parc des Princes, Paris,France,1938
310,Brazil,Czechoslovakia,T,1,1,Quarter Final,06/12/38, Parc Lescure, Bordeaux,France,1938
310,Czechoslovakia,Brazil,T,1,1,Quarter Final,06/12/38, Parc Lescure, Bordeaux,France,1938
311,Switzerland,Hungary,L,0,2,Quarter Final,06/12/38, Stade Victor Boucquey, Lille,France,1938
311,Hungary,Switzerland,W,2,0,Quarter Final,06/12/38, Stade Victor Boucquey, Lille,France,1938
312,Sweden,Cuba,W,8,0,Quarter Final,06/12/38, Stade du Fort Carré, Antibes,France,1938
312,Cuba,Sweden,L,0,8,Quarter Final,06/12/38, Stade du Fort Carré, Antibes,France,1938
313,France,Italy,L,1,3,Quarter Final,06/12/38, Stade Olympique de Colombes, Paris,France,1938
313,Italy,France,W,3,1,Quarter Final,06/12/38, Stade Olympique de Colombes, Paris,France,1938
314,Brazil,Czechoslovakia,W,2,1,Quarter Final,06/14/38, Parc Lescure, Bordeaux,France,1938
314,Czechoslovakia,Brazil,L,1,2,Quarter Final,06/14/38, Parc Lescure, Bordeaux,France,1938
315,Hungary,Sweden,W,5,1,Semi Final,06/16/38, Parc des Princes, Paris,France,1938
315,Sweden,Hungary,L,1,5,Semi Final,06/16/38, Parc des Princes, Paris,France,1938
316,Italy,Brazil,W,2,1,Semi Final,06/16/38, Stade Vélodrome, Marseille,France,1938
316,Brazil,Italy,L,1,2,Semi Final,06/16/38, Stade Vélodrome, Marseille,France,1938
317,Sweden,Brazil,L,2,4,Third Place,06/19/38, Parc Lescure, Bordeaux,France,1938
317,Brazil,Sweden,W,4,2,Third Place,06/19/38, Parc Lescure, Bordeaux,France,1938
318,Hungary,Italy,L,2,4,Final,06/19/38, Stade Olympique de Colombes, Paris,France,1938
318,Italy,Hungary,W,4,2,Final,06/19/38, Stade Olympique de Colombes, Paris,France,1938
401,Brazil,Mexico ,W,4,0,Group,06/24/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
401,Mexico ,Brazil,L,0,4,Group,06/24/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
402,England,Chile ,W,2,0,Group,06/25/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
402,Chile ,England,L,0,2,Group,06/25/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
403,Spain,United States ,W,3,1,Group,06/25/50, Estádio Durival de Britto, Curitiba,Brasil,1950
403,United States ,Spain,L,1,3,Group,06/25/50, Estádio Durival de Britto, Curitiba,Brasil,1950
404,Sweden,Italy ,W,3,2,Group,06/25/50, Estádio do Pacaembu, São Paulo,Brasil,1950
404,Italy ,Sweden,L,2,3,Group,06/25/50, Estádio do Pacaembu, São Paulo,Brasil,1950
405,Yugoslavia,Switzerland ,W,3,0,Group,06/25/50, Estádio Independência, Belo Horizonte,Brasil,1950
405,Switzerland ,Yugoslavia,L,0,3,Group,06/25/50, Estádio Independência, Belo Horizonte,Brasil,1950
406,Brazil,Switzerland ,T,2,2,Group,06/28/50, Estádio do Pacaembu, São Paulo,Brasil,1950
406,Switzerland ,Brazil,T,2,2,Group,06/28/50, Estádio do Pacaembu, São Paulo,Brasil,1950
407,Yugoslavia,Mexico ,W,4,1,Group,06/28/50, Estádio dos Eucaliptos, Porto Alegre,Brasil,1950
407,Mexico ,Yugoslavia,L,1,4,Group,06/28/50, Estádio dos Eucaliptos, Porto Alegre,Brasil,1950
408,Spain,Chile ,W,2,0,Group,06/29/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
408,Chile ,Spain,L,0,2,Group,06/29/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
409,Sweden,Paraguay ,T,2,2,Group,06/29/50, Estádio Durival Britto, Curitiba,Brasil,1950
409,Paraguay ,Sweden,T,2,2,Group,06/29/50, Estádio Durival Britto, Curitiba,Brasil,1950
410,United States,England ,W,1,0,Group,06/29/50, Estádio Independência, Belo Horizonte,Brasil,1950
410,England ,United States,L,0,1,Group,06/29/50, Estádio Independência, Belo Horizonte,Brasil,1950
411,Brazil,Yugoslavia ,W,2,0,Group,07/01/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
411,Yugoslavia ,Brazil,L,0,2,Group,07/01/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
412,Spain,England ,W,1,0,Group,07/02/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
412,England ,Spain,L,0,1,Group,07/02/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
413,Italy,Paraguay ,W,2,0,Group,07/02/50, Estádio do Pacaembu, São Paulo,Brasil,1950
413,Paraguay ,Italy,L,0,2,Group,07/02/50, Estádio do Pacaembu, São Paulo,Brasil,1950
414,Switzerland,Mexico ,W,2,1,Group,07/02/50, Estádio dos Eucaliptos, Porto Alegre,Brasil,1950
414,Mexico ,Switzerland,L,1,2,Group,07/02/50, Estádio dos Eucaliptos, Porto Alegre,Brasil,1950
415,Chile,United States ,W,5,2,Group,07/02/50, Estádio Ilha do Retiro, Recife,Brasil,1950
415,United States ,Chile,L,2,5,Group,07/02/50, Estádio Ilha do Retiro, Recife,Brasil,1950
416,Uruguay,Bolivia ,W,8,0,Group,07/02/50, Estádio Independência, Belo Horizonte,Brasil,1950
416,Bolivia ,Uruguay,L,0,8,Group,07/02/50, Estádio Independência, Belo Horizonte,Brasil,1950
417,Uruguay,Spain ,T,2,2,Final Round,07/09/50, Estádio do Pacaembu, São Paulo,Brasil,1950
417,Spain ,Uruguay,T,2,2,Final Round,07/09/50, Estádio do Pacaembu, São Paulo,Brasil,1950
418,Brazil,Sweden ,W,7,1,Final Round,07/09/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
418,Sweden ,Brazil,L,1,7,Final Round,07/09/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
419,Brazil,Spain ,W,6,1,Final Round,07/13/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
419,Spain ,Brazil,L,1,6,Final Round,07/13/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
420,Uruguay,Sweden ,W,3,2,Final Round,07/13/50, Estádio do Pacaembu, São Paulo,Brasil,1950
420,Sweden ,Uruguay,L,2,3,Final Round,07/13/50, Estádio do Pacaembu, São Paulo,Brasil,1950
421,Sweden,Spain ,W,3,1,Final Round,07/16/50, Estádio do Pacaembu, São Paulo,Brasil,1950
421,Spain ,Sweden,L,1,3,Final Round,07/16/50, Estádio do Pacaembu, São Paulo,Brasil,1950
422,Uruguay,Brazil ,W,2,1,Final Round,07/16/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
422,Brazil ,Uruguay,L,1,2,Final Round,07/16/50, Estádio do Maracanã, Rio de Janeiro,Brasil,1950
501,Uruguay,Czechoslovakia,W,2,0,Group,06/16/54, Wankdorf Stadium, Bern,Switzerland,1954
501,Czechoslovakia,Uruguay,L,0,2,Group,06/16/54, Wankdorf Stadium, Bern,Switzerland,1954
502,Austria,Scotland,W,1,0,Group,06/16/54, Hardturm Stadium, Zürich,Switzerland,1954
502,Scotland,Austria,L,0,1,Group,06/16/54, Hardturm Stadium, Zürich,Switzerland,1954
503,Brazil,Mexico,W,5,0,Group,06/16/54, Charmilles Stadium, Geneva,Switzerland,1954
503,Mexico,Brazil,L,0,5,Group,06/16/54, Charmilles Stadium, Geneva,Switzerland,1954
504,Yugoslavia,France,W,1,0,Group,06/16/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
504,France,Yugoslavia,L,0,1,Group,06/16/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
505,Germany,Turkey,W,4,1,Group,06/17/54, Wankdorf Stadium, Bern,Switzerland,1954
505,Turkey,Germany,L,1,4,Group,06/17/54, Wankdorf Stadium, Bern,Switzerland,1954
506,England,Belgium,T,4,4,Group,06/17/54, St. Jakob Stadium, Basel,Switzerland,1954
506,Belgium,England,T,4,4,Group,06/17/54, St. Jakob Stadium, Basel,Switzerland,1954
507,Switzerland,Italy,W,2,1,Group,06/17/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
507,Italy,Switzerland,L,1,2,Group,06/17/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
508,Hungary,South Korea,W,9,0,Group,06/17/54, Hardturm Stadium, Zürich,Switzerland,1954
508,South Korea,Hungary,L,0,9,Group,06/17/54, Hardturm Stadium, Zürich,Switzerland,1954
509,Austria,Czechoslovakia,W,5,0,Group,06/19/54, Hardturm Stadium, Zürich,Switzerland,1954
509,Czechoslovakia,Austria,L,0,5,Group,06/19/54, Hardturm Stadium, Zürich,Switzerland,1954
510,Brazil,Yugoslavia,T,1,1,Group,06/19/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
510,Yugoslavia,Brazil,T,1,1,Group,06/19/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
511,France,Mexico,W,3,2,Group,06/19/54, Charmilles Stadium, Geneva,Switzerland,1954
511,Mexico,France,L,2,3,Group,06/19/54, Charmilles Stadium, Geneva,Switzerland,1954
512,Uruguay,Scotland,W,7,0,Group,06/19/54, St. Jakob Stadium, Basel,Switzerland,1954
512,Scotland,Uruguay,L,0,7,Group,06/19/54, St. Jakob Stadium, Basel,Switzerland,1954
513,England,Switzerland,W,2,0,Group,06/20/54, Wankdorf Stadium, Bern,Switzerland,1954
513,Switzerland,England,L,0,2,Group,06/20/54, Wankdorf Stadium, Bern,Switzerland,1954
514,Hungary,Germany,W,8,3,Group,06/20/54, St. Jakob Stadium, Basel,Switzerland,1954
514,Germany,Hungary,L,3,8,Group,06/20/54, St. Jakob Stadium, Basel,Switzerland,1954
515,Turkey,South Korea,W,7,0,Group,06/20/54, Charmilles Stadium, Geneva,Switzerland,1954
515,South Korea,Turkey,L,0,7,Group,06/20/54, Charmilles Stadium, Geneva,Switzerland,1954
516,Italy,Belgium,W,4,1,Group,06/20/54, Cornaredo Stadium, Lugano,Switzerland,1954
516,Belgium,Italy,L,1,4,Group,06/20/54, Cornaredo Stadium, Lugano,Switzerland,1954
517,Yugoslavia,Germany,L,0,2,Quarter Final,06/27/54, Charmilles Stadium, Geneva,Switzerland,1954
517,Germany,Yugoslavia,W,2,0,Quarter Final,06/27/54, Charmilles Stadium, Geneva,Switzerland,1954
518,Brazil,Hungary,L,2,4,Quarter Final,06/27/54, Wankdorf Stadium, Bern,Switzerland,1954
518,Hungary,Brazil,W,4,2,Quarter Final,06/27/54, Wankdorf Stadium, Bern,Switzerland,1954
519,Austria,Switzerland,W,7,5,Quarter Final,06/26/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
519,Switzerland,Austria,L,5,7,Quarter Final,06/26/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
520,Uruguay,England,W,4,2,Quarter Final,06/26/54, St. Jakob Stadium, Basel,Switzerland,1954
520,England,Uruguay,L,2,4,Quarter Final,06/26/54, St. Jakob Stadium, Basel,Switzerland,1954
521,Germany,Austria,W,6,1,Semi Final,06/30/54, St. Jakob Stadium, Basel,Switzerland,1954
521,Austria,Germany,L,1,6,Semi Final,06/30/54, St. Jakob Stadium, Basel,Switzerland,1954
522,Hungary,Uruguay,W,4,2,Semi Final,06/30/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
522,Uruguay,Hungary,L,2,4,Semi Final,06/30/54, Stade Olympique de la Pontaise, Lausanne,Switzerland,1954
523,Uruguay,Austria,L,1,3,Third Place,07/03/54, Hardturm Stadium, Zürich,Switzerland,1954
523,Austria,Uruguay,W,3,1,Third Place,07/03/54, Hardturm Stadium, Zürich,Switzerland,1954
524,Hungary,Germany,L,2,3,Final,07/04/54, Wankdorf Stadium, Bern,Switzerland,1954
524,Germany,Hungary,W,3,2,Final,07/04/54, Wankdorf Stadium, Bern,Switzerland,1954
525,Germany,Turkey,W,7,2,Group,06/23/54, Hardturm Stadium, Zürich,Switzerland,1954
525,Turkey,Germany,L,2,7,Group,06/23/54, Hardturm Stadium, Zürich,Switzerland,1954
526,Switzerland,Italy,W,4,1,Group,06/23/54, St. Jakob Stadium, Basel,Switzerland,1954
526,Italy,Switzerland,L,1,4,Group,06/23/54, St. Jakob Stadium, Basel,Switzerland,1954
601,Sweden,Mexico ,W,3,0,Group,06/08/58, Råsunda Stadium, Solna,Sweden,1958
601,Mexico ,Sweden,L,0,3,Group,06/08/58, Råsunda Stadium, Solna,Sweden,1958
602,Hungary,Wales ,T,1,1,Group,06/08/58, Jernvallen, Sandviken,Sweden,1958
602,Wales ,Hungary,T,1,1,Group,06/08/58, Jernvallen, Sandviken,Sweden,1958
603,France,Paraguay ,W,7,3,Group,06/08/58, Idrottsparken, Norrköping,Sweden,1958
603,Paraguay ,France,L,3,7,Group,06/08/58, Idrottsparken, Norrköping,Sweden,1958
604,Yugoslavia,Scotland ,T,1,1,Group,06/08/58, Arosvallen, Västerås,Sweden,1958
604,Scotland ,Yugoslavia,T,1,1,Group,06/08/58, Arosvallen, Västerås,Sweden,1958
605,Soviet Union,England ,T,2,2,Group,06/08/58, Ullevi, Gothenburg,Sweden,1958
605,England ,Soviet Union,T,2,2,Group,06/08/58, Ullevi, Gothenburg,Sweden,1958
606,Brazil,Austria ,W,3,0,Group,06/08/58, Rimnersvallen, Uddevalla,Sweden,1958
606,Austria ,Brazil,L,0,3,Group,06/08/58, Rimnersvallen, Uddevalla,Sweden,1958
607,Germany,Argentina ,W,3,1,Group,06/08/58, Malmö Stadion, Malmö,Sweden,1958
607,Argentina ,Germany,L,1,3,Group,06/08/58, Malmö Stadion, Malmö,Sweden,1958
608,Northern Ireland,Czechoslovakia ,W,1,0,Group,06/08/58, Örjans Vall, Halmstad,Sweden,1958
608,Czechoslovakia ,Northern Ireland,L,0,1,Group,06/08/58, Örjans Vall, Halmstad,Sweden,1958
609,Mexico,Wales ,T,1,1,Group,06/11/58, Råsunda Stadium, Solna,Sweden,1958
609,Wales ,Mexico,T,1,1,Group,06/11/58, Råsunda Stadium, Solna,Sweden,1958
610,Paraguay,Scotland ,W,3,2,Group,06/11/58, Idrottsparken, Norrköping,Sweden,1958
610,Scotland ,Paraguay,L,2,3,Group,06/11/58, Idrottsparken, Norrköping,Sweden,1958
611,Yugoslavia,France ,W,3,2,Group,06/11/58, Arosvallen, Västerås,Sweden,1958
611,France ,Yugoslavia,L,2,3,Group,06/11/58, Arosvallen, Västerås,Sweden,1958
612,Brazil,England ,T,0,0,Group,06/11/58, Ullevi, Gothenburg,Sweden,1958
612,England ,Brazil,T,0,0,Group,06/11/58, Ullevi, Gothenburg,Sweden,1958
613,Soviet Union,Austria ,W,2,0,Group,06/11/58, Ryavallen, Borås,Sweden,1958
613,Austria ,Soviet Union,L,0,2,Group,06/11/58, Ryavallen, Borås,Sweden,1958
614,Germany,Czechoslovakia ,T,2,2,Group,06/11/58, Olympiastadion, Helsingborg,Sweden,1958
614,Czechoslovakia ,Germany,T,2,2,Group,06/11/58, Olympiastadion, Helsingborg,Sweden,1958
615,Argentina,Northern Ireland ,W,3,1,Group,06/11/58, Örjans Vall, Halmstad,Sweden,1958
615,Northern Ireland ,Argentina,L,1,3,Group,06/11/58, Örjans Vall, Halmstad,Sweden,1958
616,Sweden,Hungary ,W,2,1,Group,06/12/58, Råsunda Stadium, Solna,Sweden,1958
616,Hungary ,Sweden,L,1,2,Group,06/12/58, Råsunda Stadium, Solna,Sweden,1958
617,Sweden,Wales ,T,0,0,Group,06/15/58, Råsunda Stadium, Solna,Sweden,1958
617,Wales ,Sweden,T,0,0,Group,06/15/58, Råsunda Stadium, Solna,Sweden,1958
618,Hungary,Mexico ,W,4,0,Group,06/15/58, Jernvallen, Sandviken,Sweden,1958
618,Mexico ,Hungary,L,0,4,Group,06/15/58, Jernvallen, Sandviken,Sweden,1958
619,Paraguay,Yugoslavia ,T,3,3,Group,06/15/58, Tunavallen, Eskilstuna,Sweden,1958
619,Yugoslavia ,Paraguay,T,3,3,Group,06/15/58, Tunavallen, Eskilstuna,Sweden,1958
620,France,Scotland ,W,2,1,Group,06/15/58, Eyravallen, Örebro,Sweden,1958
620,Scotland ,France,L,1,2,Group,06/15/58, Eyravallen, Örebro,Sweden,1958
621,Brazil,Soviet Union ,W,2,0,Group,06/15/58, Ullevi, Gothenburg,Sweden,1958
621,Soviet Union ,Brazil,L,0,2,Group,06/15/58, Ullevi, Gothenburg,Sweden,1958
622,England,Austria ,T,2,2,Group,06/15/58, Ryavallen, Borås,Sweden,1958
622,Austria ,England,T,2,2,Group,06/15/58, Ryavallen, Borås,Sweden,1958
623,Germany,Northern Ireland ,T,2,2,Group,06/15/58, Malmö Stadion, Malmö,Sweden,1958
623,Northern Ireland ,Germany,T,2,2,Group,06/15/58, Malmö Stadion, Malmö,Sweden,1958
624,Czechoslovakia,Argentina ,W,6,1,Group,06/15/58, Olympiastadion, Helsingborg,Sweden,1958
624,Argentina ,Czechoslovakia,L,1,6,Group,06/15/58, Olympiastadion, Helsingborg,Sweden,1958
625,Sweden,Soviet Union ,W,2,0,Quarter Final,06/19/58, Råsunda Stadium, Solna,Sweden,1958
625,Soviet Union ,Sweden,L,0,2,Quarter Final,06/19/58, Råsunda Stadium, Solna,Sweden,1958
626,France,Northern Ireland ,W,4,0,Quarter Final,06/19/58, Idrottsparken, Norrköping,Sweden,1958
626,Northern Ireland ,France,L,0,4,Quarter Final,06/19/58, Idrottsparken, Norrköping,Sweden,1958
627,Brazil,Wales ,W,1,0,Quarter Final,06/19/58, Ullevi, Gothenburg,Sweden,1958
627,Wales ,Brazil,L,0,1,Quarter Final,06/19/58, Ullevi, Gothenburg,Sweden,1958
628,Germany,Yugoslavia ,W,1,0,Quarter Final,06/19/58, Malmö Stadion, Malmö,Sweden,1958
628,Yugoslavia ,Germany,L,0,1,Quarter Final,06/19/58, Malmö Stadion, Malmö,Sweden,1958
629,France,Brazil ,L,2,5,Semi Final,06/24/58, Råsunda Stadium, Solna,Sweden,1958
629,Brazil ,France,W,5,2,Semi Final,06/24/58, Råsunda Stadium, Solna,Sweden,1958
630,Germany,Sweden ,L,1,3,Semi Final,06/24/58, Ullevi, Gothenburg,Sweden,1958
630,Sweden ,Germany,W,3,1,Semi Final,06/24/58, Ullevi, Gothenburg,Sweden,1958
631,Germany,France ,L,3,6,Third Place,06/28/58, Ullevi, Gothenburg,Sweden,1958
631,France ,Germany,W,6,3,Third Place,06/28/58, Ullevi, Gothenburg,Sweden,1958
632,Sweden,Brazil ,L,2,5,Final,06/29/58, Råsunda Stadium, Solna,Sweden,1958
632,Brazil ,Sweden,W,5,2,Final,06/29/58, Råsunda Stadium, Solna,Sweden,1958
633,Wales,Hungary ,W,2,1,Group,06/17/58, Råsunda Stadium, Solna,Sweden,1958
